最高気温(℃),平均気温(℃),降水量の合計(mm),日照時間(時間),平均風速(m/s),平均雲量(10分比),平均湿度(％),子供割合,ice1,ice2,ice3,ice4,ice5,ice6,ice7,ice8,売り上げ
14.8,12.2,0.0,0.0,2.6,9.8,87.0,11.4,200,250,250,300,100,150,450,100,0.5770709122579653
10.9,10.2,0.0,0.0,2.0,10.0,92.0,11.3,150,350,200,250,250,450,100,150,0.572427162031748
19.400000000000002,14.2,0.0,9.6,2.1,2.3,64.0,11.3,300,250,450,200,450,300,450,350,0.6363070431923943
25.400000000000002,19.2,60.49451465209171,12.2,2.3,8.0,58.0,11.3,100,200,400,200,150,100,450,450,0.44076809548328494
31.0,28.099999999999998,42.90788969266336,1.1,6.3,7.5,86.0,12.6,250,400,300,450,100,100,100,200,0.44044536577764093
33.599999999999994,29.8,0.0,8.3,2.8,7.5,73.0,11.9,100,150,200,150,100,300,300,150,0.6082180174338122
32.1,26.3,0.0,9.0,2.3,9.0,60.0,10.9,250,450,200,250,250,200,150,450,0.6426497264282031
14.5,9.1,0.0,9.5,2.4,3.8,53.0,11.3,250,100,150,250,300,350,450,200,0.5895297543283041
28.3,25.5,0.0,1.6,4.3,7.5,89.0,11.4,150,100,200,400,200,100,250,200,0.6021018585992822
19.2,14.5,8.09849541661322,9.4,3.3,2.5,61.0,11.0,200,200,400,100,450,150,200,100,0.4210137416193841
19.900000000000002,18.9,0.0,0.0,1.7,10.0,97.0,11.0,250,150,200,150,350,300,200,200,0.5912286873378957
33.4,28.599999999999998,0.0,12.3,3.2,6.3,69.0,11.4,100,350,250,400,100,400,450,150,0.6471802144537808
30.3,28.099999999999998,0.0,0.3,2.1,10.0,83.0,12.6,400,250,200,300,300,150,350,150,0.6299643599565854
20.400000000000002,14.7,30.987385568066962,10.0,2.8,0.0,45.0,11.3,300,300,450,100,300,200,400,300,0.44068741305688525
25.900000000000002,20.2,0.0,6.2,3.1,9.3,66.0,11.4,150,350,400,300,100,250,100,300,0.6134280786632267
31.6,28.0,0.0,2.1,2.6,8.8,77.0,11.3,400,250,350,450,100,350,450,250,0.659978843126038
25.6,17.7,28.524765019989214,12.1,3.5,1.0,47.0,11.3,350,300,350,300,100,450,450,250,0.45722731047126547
34.0,28.7,0.0,6.4,3.0,9.3,76.0,11.3,250,100,150,300,150,100,250,400,0.622715579115661
22.6,16.6,12.560306345013405,9.7,3.0,2.5,63.0,11.0,250,300,100,400,300,300,250,150,0.43463734589718905
22.0,16.2,0.0,9.8,3.0,2.8,55.0,11.3,100,250,300,450,300,200,400,450,0.6286052135489121
32.199999999999996,27.4,0.0,2.7,2.4,8.5,85.0,11.9,150,450,350,450,350,450,250,450,0.6773079598238728
28.7,23.7,0.0,11.2,2.7,7.3,55.0,11.3,200,400,300,200,300,200,150,350,0.6289450001508304
26.6,22.099999999999998,0.0,3.7,3.9,6.8,72.0,10.9,250,350,300,350,350,200,300,150,0.6292847867527488
28.1,22.8,10.08972792434745,10.7,5.9,4.5,61.0,12.6,150,400,400,150,250,300,450,400,0.45982309903356916
13.0,11.399999999999999,100.52611329665754,0.0,2.1,10.0,98.0,11.3,400,250,150,200,250,250,400,150,0.4160792730015194
11.5,6.7,0.0,9.0,4.7,2.8,57.0,12.6,350,400,250,200,450,350,200,200,0.5980244193762623
12.0,6.2,0.0,8.0,2.4,7.3,65.0,11.3,300,200,400,250,350,450,450,250,0.6113893590517168
20.5,17.8,60.5939384121908,0.2,1.8,10.0,84.0,11.0,200,350,400,250,250,200,200,350,0.4347169135024601
20.3,18.8,28.019093734207026,0.0,2.4,9.8,98.0,11.3,200,400,400,200,100,300,300,200,0.43148961644623424
16.0,11.2,0.0,9.2,1.4,5.5,60.0,10.8,400,300,350,400,400,350,200,400,0.6287184757495515
29.0,26.4,36.43943257053434,0.5,2.3,9.5,85.0,11.9,300,250,300,350,150,350,350,400,0.4593250535578146
15.8,10.399999999999999,0.0,8.9,3.0,5.0,60.0,10.8,300,450,300,350,450,200,350,150,0.6164861580804917
16.5,11.5,60.993116536800144,9.7,1.7,3.0,69.0,11.9,250,350,350,350,150,300,200,450,0.43528169048733706
35.3,30.8,0.0,7.4,2.5,9.0,71.0,10.9,250,200,400,450,200,400,250,450,0.6698326545816696
25.900000000000002,23.0,0.0,5.5,2.5,10.0,67.0,12.6,300,150,350,350,150,450,350,150,0.6280389025457149
20.400000000000002,15.6,29.897190495354412,6.9,4.4,6.8,62.0,10.9,250,150,200,350,200,400,300,200,0.4301180151970659
30.2,25.2,78.48161015960696,8.0,2.3,6.0,69.0,11.4,400,300,100,300,400,350,300,300,0.4622296209086106
10.9,9.6,0.0,0.2,2.2,7.5,82.0,11.3,400,350,200,200,300,200,150,350,0.5836401198950529
12.700000000000001,6.8,0.0,9.6,3.9,4.5,58.0,11.4,350,450,300,250,350,350,300,350,0.6155800604753762
26.900000000000002,24.8,186.7405772387384,2.8,2.1,10.0,79.0,11.9,350,100,150,300,100,300,100,100,0.4219690901295224
13.9,12.299999999999999,63.53010912130109,0.0,3.0,10.0,95.0,11.3,250,250,350,250,200,450,300,300,0.4277782248311142
7.1,5.5,51.65834041357273,0.0,1.8,10.0,84.0,10.8,100,150,150,100,150,450,350,100,0.3900188492707669
24.1,19.0,0.0,7.2,4.1,5.0,64.0,11.0,350,150,400,250,100,100,450,150,0.6102567370453222
18.3,12.1,0.0,6.6,1.9,9.5,63.0,10.9,300,400,150,450,350,250,250,400,0.6222625303131032
16.8,11.5,0.0,0.5,6.2,7.5,81.0,10.9,400,300,400,450,300,450,100,450,0.6292847867527488
15.8,10.399999999999999,0.0,8.9,3.0,5.0,60.0,11.3,300,350,100,450,400,250,350,150,0.6073119198286968
12.4,8.6,0.0,3.0,3.1,10.0,54.0,11.9,350,250,450,250,200,100,100,350,0.5820544490861008
24.6,17.0,0.0,12.6,2.0,0.0,40.0,11.3,450,100,250,250,200,350,450,450,0.637779451800707
8.1,6.3,169.68879656919913,0.0,1.9,8.3,83.0,11.3,150,100,100,450,250,350,300,400,0.40889853705094054
14.4,8.4,0.0,5.1,2.5,4.0,68.0,11.3,350,250,350,400,400,150,100,100,0.5906623763346984
14.700000000000001,8.899999999999999,0.0,9.5,2.8,0.0,64.0,11.3,350,150,400,150,100,250,250,200,0.5802422538758697
36.0,31.4,17.96486202212108,10.4,2.9,6.0,59.0,11.0,400,200,400,450,250,150,100,450,0.47231492965681016
26.1,20.2,0.0,5.0,2.9,10.0,61.0,10.9,400,200,400,200,250,100,350,150,0.6190911886951989
34.8,30.5,0.0,8.1,3.8,8.5,74.0,11.3,200,150,300,200,100,450,300,350,0.6423099398262848
9.8,8.899999999999999,0.3649746850076604,0.1,2.6,7.5,94.0,11.3,400,450,150,450,250,450,100,450,0.5750903558205938
16.3,13.299999999999999,0.0,0.9,2.4,10.0,84.0,10.8,250,400,250,150,400,200,100,200,0.5890767055257463
25.400000000000002,18.8,0.0,9.1,3.1,9.3,60.0,10.9,300,350,150,200,200,300,450,150,0.6202238107015932
11.100000000000001,7.5,0.0,10.9,5.8,1.0,48.0,11.0,100,350,450,100,400,350,450,300,0.6021018585992822
28.2,20.3,0.0,11.7,2.4,0.8,47.0,12.6,350,450,300,200,450,450,100,150,0.6451414948422708
25.2,17.9,60.02078781464899,11.2,2.4,4.8,75.0,10.9,450,200,200,250,350,450,350,350,0.45787276988241665
12.700000000000001,11.5,0.0,0.0,1.5,9.8,80.0,11.0,400,450,400,300,150,400,300,400,0.6198840240996749
31.400000000000002,28.599999999999998,0.0,1.0,4.8,9.0,87.0,10.9,200,450,100,200,200,350,300,150,0.6280389025457149
38.099999999999994,31.8,0.0,8.9,2.7,6.3,67.0,11.0,400,250,250,350,250,250,400,100,0.660205367527317
30.5,28.5,27.18547249227576,0.8,8.4,10.0,83.0,11.0,150,450,150,350,100,150,150,150,0.41825769851509376
24.2,18.7,0.0,7.2,1.8,7.5,74.0,11.9,450,200,450,350,350,200,100,300,0.6313235063642588
11.4,10.5,0.0,0.0,1.3,10.0,77.0,11.9,300,100,350,150,400,300,400,200,0.5874910347167941
9.4,3.5999999999999996,0.0,10.1,4.0,1.5,59.0,11.3,100,200,100,100,100,100,450,450,0.5557776185377499
27.400000000000002,24.3,0.0,2.7,2.7,10.0,77.0,11.0,150,300,100,100,200,150,150,200,0.5902093275321407
10.9,9.6,0.0,0.2,2.2,7.5,82.0,11.9,100,450,100,200,400,400,150,200,0.5763913390541285
26.3,24.2,0.0,0.0,2.8,10.0,79.0,11.9,150,300,400,150,450,350,150,150,0.6209033839054299
18.400000000000002,15.1,0.0,1.9,5.1,7.5,85.0,10.9,200,250,350,350,100,300,250,300,0.6004029255896907
4.1,2.0999999999999996,0.0,2.2,3.1,8.5,77.0,11.9,350,300,150,350,400,100,400,300,0.5759382902515708
15.100000000000001,10.399999999999999,0.0,1.8,1.6,7.5,68.0,11.3,250,250,450,250,150,100,200,350,0.5871512481148757
12.5,7.9,31.93465952175586,7.3,5.0,6.5,66.0,12.6,350,350,300,200,400,250,100,100,0.41382016506201563
12.0,7.7,0.0,4.9,2.4,7.5,67.0,11.0,400,450,300,250,150,200,150,450,0.5972315839717862
23.7,19.7,0.0,1.1,2.9,8.0,66.0,11.3,350,400,100,350,200,150,400,250,0.6192044508958383
8.700000000000001,4.1,0.0,10.5,5.8,0.8,52.0,11.3,250,150,200,100,400,400,450,150,0.5760515524522103
13.4,7.7,0.0,9.3,2.3,6.0,33.0,11.0,350,300,350,450,300,350,100,250,0.6057262490197445
18.7,12.7,0.0,9.5,2.3,4.5,67.0,11.4,150,150,350,150,400,200,350,200,0.5951928643602762
23.3,19.0,0.0,5.2,1.8,7.5,73.0,11.0,450,400,300,150,300,200,350,300,0.6309837197623404
22.2,16.8,0.0,3.8,3.3,7.8,76.0,11.3,100,300,150,200,400,250,250,450,0.61070978584788
11.8,9.1,0.0,3.5,2.2,8.0,68.0,11.3,300,200,250,100,300,250,150,200,0.5669905764010548
18.6,13.1,9.978918188188727,7.8,1.3,6.3,67.0,11.0,250,200,100,250,250,250,200,350,0.42028900477986125
24.400000000000002,18.9,0.0,2.5,3.6,9.5,76.0,11.3,250,300,250,200,150,250,250,400,0.6129750298606689
22.8,17.0,0.0,11.8,4.0,0.0,41.0,11.4,100,450,300,450,150,400,350,400,0.6384590250045438
8.9,6.7,0.0,0.4,2.3,8.5,75.0,11.3,150,450,350,450,150,150,300,400,0.5912286873378957
32.8,28.8,0.0,4.8,2.6,9.5,73.0,10.9,450,300,150,350,300,400,400,150,0.6583931723170857
15.700000000000001,11.1,38.36013705785493,1.3,1.6,10.0,64.0,10.9,150,100,200,300,250,100,200,350,0.4078496655075976
14.3,12.0,0.0,0.0,2.0,10.0,84.0,11.9,450,400,200,300,400,200,250,300,0.6098036882427644
17.6,11.2,0.0,11.0,3.4,2.5,42.0,11.4,300,300,200,300,300,450,100,200,0.6018753341980034
29.2,23.599999999999998,18.982856322468955,5.2,2.0,5.0,77.0,11.3,200,200,100,250,100,350,300,300,0.43746011782324185
32.9,28.599999999999998,9.08762455983653,5.0,4.1,8.3,83.0,11.9,100,100,100,200,450,200,250,450,0.44580724599164034
29.2,26.0,0.0,2.5,1.9,8.8,64.0,11.9,200,150,200,450,450,450,450,200,0.6521637512819165
12.0,7.7,0.0,4.9,2.4,7.5,67.0,10.8,350,150,450,250,150,200,300,250,0.5849992663027263
14.0,11.0,0.0,4.3,3.9,8.3,60.0,10.8,400,300,250,300,100,400,150,250,0.5930408825481268
12.8,7.5,0.0,3.6,2.2,6.8,80.0,10.8,100,350,150,150,300,400,400,400,0.5941735045545212
12.3,7.7,178.15780593223303,5.2,3.5,4.8,53.0,10.8,400,300,250,350,450,100,350,300,0.43019869762344415
14.0,9.6,0.0,0.5,2.2,7.0,57.0,11.4,350,450,300,200,450,100,100,100,0.5870379859142363
30.3,25.0,31.685443445522594,9.7,4.8,3.5,70.0,11.3,300,200,300,450,100,200,400,250,0.45375796613546154
11.100000000000001,7.5,0.0,10.9,5.8,1.0,48.0,12.6,150,150,400,400,450,400,250,200,0.5970050595705073
32.199999999999996,28.7,0.0,1.4,2.0,9.8,82.0,11.3,100,350,250,300,450,150,300,350,0.6441221350365158
19.0,15.2,0.0,4.0,1.9,5.0,82.0,11.9,150,150,450,400,450,300,450,250,0.6280389025457149
34.4,29.7,0.0,4.8,2.2,10.0,74.0,11.3,200,400,100,150,300,100,100,450,0.6292847867527488
31.8,28.8,0.0,1.6,4.0,10.0,84.0,12.6,300,150,300,250,350,450,350,300,0.6527300622851135
28.3,23.7,0.0,2.6,2.8,10.0,80.0,11.3,200,150,400,450,100,150,250,100,0.6125219810581112
21.0,17.9,0.0,0.1,1.7,10.0,72.0,10.8,400,250,150,150,200,100,250,300,0.5944000289558001
32.3,28.4,6.199456893322179,5.8,2.0,8.5,68.0,11.3,150,200,200,200,100,150,200,300,0.4340683857605904
29.1,24.9,161.92810289032292,4.3,2.1,9.8,71.0,10.8,200,150,250,400,150,250,300,350,0.4464965477584659
10.5,9.2,22.032769716065413,0.2,2.6,7.8,74.0,11.3,150,100,450,400,350,200,250,100,0.41027013838089527
24.1,22.099999999999998,0.0,0.0,3.7,10.0,96.0,10.8,200,400,300,400,400,200,200,250,0.6276991159437967
19.0,17.7,85.50780384371319,0.0,2.6,10.0,91.0,11.9,400,300,300,150,150,350,200,400,0.43382940681193916
18.0,14.0,0.0,4.2,3.4,5.8,62.0,10.9,100,350,200,300,150,200,150,450,0.5914552117391746
27.400000000000002,24.7,0.0,0.4,2.6,10.0,93.0,11.3,250,350,200,200,250,200,150,100,0.6048201514146289
31.5,26.5,0.0,4.7,1.9,8.5,78.0,11.9,450,250,400,200,100,250,300,400,0.6472934766544203
22.900000000000002,16.1,107.53218381021951,8.3,2.3,3.5,67.0,11.3,100,150,200,250,250,100,250,100,0.4123678813866135
14.200000000000001,9.799999999999999,0.0,5.3,1.5,8.5,68.0,11.3,250,200,350,350,150,250,250,350,0.5924745715449296
26.2,24.8,97.58636897902717,0.0,3.0,10.0,97.0,11.0,350,150,150,400,200,350,100,200,0.436007832325036
22.3,15.1,0.0,11.5,2.7,3.8,59.0,11.3,400,450,150,300,200,400,350,400,0.6389120738071015
20.1,13.5,2.3786580503118393,11.1,2.2,3.0,61.0,11.9,200,200,150,100,200,450,400,150,0.44898288066341674
18.400000000000002,13.7,47.22522258612581,1.1,1.7,10.0,74.0,11.0,400,150,300,450,250,350,250,150,0.43423281894399407
29.0,26.9,0.0,0.0,2.9,10.0,84.0,11.9,250,150,350,100,450,450,300,300,0.640611006816693
14.100000000000001,9.399999999999999,0.0,6.1,2.7,5.5,69.0,11.9,400,450,250,300,300,300,450,400,0.6276991159437967
38.099999999999994,31.8,0.0,8.9,2.7,6.3,67.0,11.3,150,350,150,400,450,450,450,100,0.6732305206008529
22.1,14.899999999999999,0.0,11.4,2.3,1.0,54.0,12.6,350,200,150,200,450,100,250,400,0.6099169504434039
22.1,17.3,0.0,4.8,1.9,7.5,68.0,11.3,400,400,300,200,400,350,100,300,0.6278123781444359
25.5,20.4,0.0,10.5,2.8,4.3,70.0,10.8,350,250,350,100,300,100,300,450,0.6262267073354838
33.8,29.3,0.0,6.3,2.6,10.0,69.0,11.9,300,250,300,150,200,150,350,400,0.6407242690173325
29.900000000000002,26.099999999999998,0.0,0.7,1.7,10.0,76.0,11.9,300,450,150,450,250,350,350,450,0.6631501847439424
33.599999999999994,29.2,0.0,6.3,4.4,9.5,84.0,10.8,450,350,250,350,250,350,300,450,0.6714183253906217
24.6,21.599999999999998,29.32563835599007,3.3,2.4,7.0,75.0,11.4,350,300,150,400,350,200,200,350,0.44633518290570373
24.5,22.0,85.14887930073287,0.0,4.1,10.0,86.0,11.3,350,300,150,200,400,150,350,100,0.4353623729137481
28.5,23.2,0.0,8.2,3.5,5.3,61.0,11.3,150,350,250,150,300,400,100,150,0.6160331092779339
30.900000000000002,25.599999999999998,0.0,11.2,2.5,0.8,62.0,11.3,100,450,250,100,200,350,200,150,0.6210166461060694
14.600000000000001,8.799999999999999,56.944582437666504,9.8,3.0,0.0,57.0,11.3,350,150,300,400,100,400,350,200,0.42656798843494925
9.8,5.5,41.443075371952105,5.7,3.6,7.0,64.0,11.3,450,300,450,150,100,150,100,450,0.4147076717525325
20.0,15.399999999999999,32.212208895227796,8.9,4.9,4.8,64.0,10.8,450,200,200,100,350,450,150,200,0.4318930285780783
13.5,8.2,0.0,7.8,2.0,3.8,64.0,11.4,350,100,150,100,400,400,300,350,0.5916817361404535
25.3,20.2,0.0,5.1,5.2,6.8,57.0,11.3,450,200,350,400,350,350,200,350,0.6445751838390735
16.2,11.0,9.938052755000387,11.3,3.0,0.5,48.0,11.3,400,300,450,250,350,150,350,400,0.4437690140777513
38.5,33.1,4.659669057541524,12.8,4.4,2.0,59.0,12.6,300,200,100,400,250,200,250,450,0.470036907494302
16.5,15.6,111.95479105277775,0.0,3.1,10.0,85.0,10.8,250,350,450,200,150,300,450,300,0.4364112444570911
18.7,11.799999999999999,0.7232605372827111,10.4,1.7,6.5,57.0,11.3,350,100,350,450,100,100,100,300,0.5289208946262708
5.8999999999999995,2.4,0.0,4.1,4.0,5.3,67.0,11.4,450,400,100,450,150,250,450,100,0.5818279246848218
15.4,9.7,0.0,9.8,2.2,2.5,57.0,11.9,250,250,150,300,100,350,250,350,0.5878308213187123
38.4,32.5,6.959925708672622,12.0,3.8,5.8,57.0,11.4,150,250,200,100,150,400,400,100,0.45423407439258673
27.2,25.3,66.64255373127708,0.0,3.4,10.0,94.0,11.3,350,100,350,150,350,450,250,400,0.45456479039956577
11.8,6.3,0.0,7.5,4.1,6.0,69.0,11.3,300,400,100,100,250,250,150,400,0.5769576500573258
28.900000000000002,26.099999999999998,0.0,0.0,2.3,10.0,92.0,11.3,350,150,100,350,350,150,150,300,0.618638139892641
34.4,29.9,0.0,9.3,2.9,7.5,67.0,12.6,450,100,350,150,450,400,250,300,0.6615645139349902
18.400000000000002,14.7,0.0,9.2,2.6,5.5,58.0,10.8,200,200,450,400,250,400,300,250,0.6192044508958383
32.199999999999996,26.8,0.0,2.1,2.3,8.8,89.0,11.9,300,250,250,250,300,250,350,200,0.6373264029981492
28.2,25.599999999999998,0.0,0.3,2.0,10.0,93.0,11.3,150,100,300,100,400,300,350,400,0.626566493937402
34.099999999999994,31.2,0.0,6.7,3.0,8.3,68.0,11.0,250,150,400,250,200,200,200,200,0.6314367685648982
33.0,26.8,0.0,12.6,3.2,3.5,59.0,11.3,350,100,400,400,100,450,250,200,0.6481995742595358
28.7,26.2,11.619548122781984,0.7,2.6,9.8,72.0,10.9,450,450,350,200,150,400,450,400,0.4727214426606078
37.0,31.7,0.0,6.8,3.1,9.3,66.0,11.0,400,150,350,200,200,400,400,200,0.6596390565241197
18.7,11.799999999999999,0.0,10.3,5.3,4.3,58.0,12.6,250,300,400,200,450,100,150,300,0.6024416452012007
27.3,24.5,0.0,0.1,4.1,10.0,95.0,10.8,250,400,150,300,350,350,450,200,0.6402712202147748
20.3,17.599999999999998,0.0,0.0,2.6,10.0,50.0,12.6,150,300,250,400,350,200,450,450,0.6286052135489121
7.5,4.7,0.0,4.8,3.7,4.3,67.0,12.6,450,150,150,400,100,200,300,100,0.5587224357543754
10.5,9.2,0.0,0.2,2.6,7.8,74.0,11.0,250,450,400,300,300,150,250,300,0.5949663399589974
16.6,12.399999999999999,0.0,10.6,6.7,1.0,55.0,11.3,250,200,200,100,350,250,400,350,0.5932674069494057
7.1,5.5,67.62451360611644,0.0,1.8,10.0,84.0,11.0,250,100,450,300,450,250,100,350,0.41252924623943543
8.9,3.3,10.9365113637638,4.8,3.2,7.0,69.0,11.3,400,400,100,100,450,350,450,350,0.4278644737326901
9.8,6.5,215.78299812993998,9.3,5.2,0.8,58.0,11.3,400,300,450,350,100,350,250,100,0.4194679349107813
32.9,29.2,0.0,3.1,2.6,9.3,77.0,11.3,150,200,200,100,200,300,450,100,0.6199972863003144
21.5,14.5,5.863915903563564,12.9,4.7,0.0,32.0,10.9,300,300,150,250,350,350,200,250,0.4365877349175273
25.400000000000002,17.8,5.067740414766897,11.2,2.2,0.0,50.0,11.9,300,100,200,350,400,400,350,400,0.4575387293559362
7.1,3.7,0.0,7.8,3.4,5.8,81.0,11.0,350,150,300,450,250,250,400,400,0.5941735045545212
8.5,3.5999999999999996,0.0,2.3,4.0,7.5,73.0,12.6,100,400,450,450,250,250,400,350,0.6030079562043978
8.600000000000001,4.4,26.166241519370878,6.4,2.7,4.3,70.0,11.0,100,100,300,100,450,100,250,250,0.3959893488264333
19.8,15.6,36.32235617552564,5.4,2.4,6.8,60.0,11.3,250,100,400,200,450,200,250,200,0.4292305085065122
14.9,9.899999999999999,0.0,6.9,1.4,7.5,75.0,10.9,150,100,400,300,450,400,150,350,0.6028946940037584
32.0,28.8,26.94788268292787,1.5,1.7,9.3,65.0,11.4,250,400,300,100,450,450,250,250,0.46537623553931307
24.400000000000002,21.5,4.36991022627634,0.0,1.9,10.0,89.0,12.6,250,250,350,450,150,450,400,200,0.4574260355625048
20.7,12.299999999999999,0.0,11.2,2.7,1.0,46.0,12.6,250,200,250,400,200,450,250,200,0.6105965236472406
24.8,18.7,0.0,10.8,2.7,8.0,70.0,10.8,150,100,350,400,250,100,350,400,0.6197707618990355
15.700000000000001,11.1,45.519695787977234,2.9,3.8,9.3,70.0,11.4,400,150,250,300,250,450,100,150,0.4208395361597683
21.8,15.299999999999999,78.9999359482055,6.6,1.5,5.3,68.0,11.0,100,200,150,200,100,150,450,350,0.42148499557105634
33.199999999999996,28.7,0.0,8.9,2.8,9.8,69.0,11.3,250,300,250,200,100,400,250,450,0.6454812814441893
20.400000000000002,18.5,0.0,0.0,2.4,8.0,82.0,11.9,250,300,450,400,150,450,100,150,0.6138811274657845
32.8,28.8,27.707337266275665,4.8,2.6,9.5,73.0,11.3,400,300,250,250,400,100,150,250,0.4547261552526958
17.3,13.6,173.3053786155696,9.2,4.0,1.5,56.0,11.3,200,200,350,450,250,200,400,400,0.438670352396599
9.100000000000001,4.1,0.0,5.6,3.0,5.0,64.0,10.8,450,400,300,100,150,200,250,300,0.5800157294745908
31.1,26.9,13.64403380000275,3.7,3.1,8.0,86.0,10.9,100,250,150,400,350,100,200,200,0.4405264304956774
28.0,23.4,0.0,11.7,4.1,4.5,51.0,11.3,450,150,100,150,150,300,350,150,0.6135413408638661
7.5,5.9,0.0,0.0,2.5,10.0,85.0,11.9,450,200,450,300,250,350,350,150,0.5923613093442901
10.700000000000001,6.0,0.0,4.8,2.6,9.0,81.0,11.3,250,300,450,250,200,350,100,200,0.5809218270797063
16.7,12.2,0.0,5.2,4.8,8.3,62.0,11.9,100,100,100,300,250,400,450,200,0.585678839506563
16.5,15.6,15.910067886989044,0.0,3.1,10.0,85.0,11.3,400,400,100,400,200,400,150,400,0.4368146959074384
18.7,15.2,24.136733898712087,1.1,1.8,7.8,82.0,12.6,450,400,300,300,100,200,250,200,0.43084415704510304
34.099999999999994,28.9,10.234164309195394,2.5,2.2,9.3,76.0,11.0,200,300,200,300,400,150,400,300,0.46183833645493344
23.400000000000002,16.4,0.0,11.7,4.2,7.3,32.0,11.3,450,150,250,450,450,200,300,300,0.6366468297943125
25.400000000000002,20.2,104.41962691854962,3.8,2.3,8.8,81.0,11.3,100,350,300,350,250,300,200,250,0.44020331849840794
8.8,6.7,9.729001429951213,0.4,2.0,10.0,71.0,12.6,250,450,400,300,350,100,200,450,0.42465008981879654
10.5,5.3,0.0,4.8,1.7,8.0,75.0,11.3,400,450,150,150,200,400,100,450,0.5911154251372562
27.2,21.9,15.795839831479304,7.6,2.8,5.0,65.0,11.0,150,150,100,250,200,150,300,200,0.4247930179169877
14.100000000000001,8.299999999999999,56.6633218523492,6.3,4.4,6.0,75.0,11.4,200,250,150,400,450,350,150,200,0.4214043131446453
15.3,8.2,0.0,4.1,1.4,10.0,66.0,11.4,300,250,250,150,100,100,150,200,0.5629131371780348
19.1,17.2,0.0,0.0,2.5,10.0,97.0,10.9,150,350,250,250,400,100,150,200,0.5919082605417323
23.3,17.099999999999998,0.0,12.9,3.2,0.5,55.0,11.3,100,450,450,300,200,300,150,450,0.6304174087591431
28.5,24.9,0.0,1.5,3.5,8.5,80.0,11.0,200,100,200,200,450,400,350,350,0.634494847982163
17.3,13.6,75.55216455090688,9.2,4.0,1.5,56.0,12.6,200,350,150,300,300,250,250,350,0.42681003571418225
26.1,22.5,0.0,3.6,3.5,10.0,74.0,12.6,300,200,150,300,400,300,450,250,0.6327959149725715
9.8,8.899999999999999,0.0,0.1,2.6,7.5,94.0,10.8,200,100,150,150,100,350,250,150,0.5501145085057777
22.8,17.0,37.841810974593386,11.8,4.0,0.0,41.0,11.0,350,400,450,300,250,300,450,400,0.4638432694368305
32.3,28.4,0.0,5.8,2.0,8.5,68.0,11.3,300,300,100,250,200,100,100,250,0.6139943896664238
22.900000000000002,17.0,0.0,10.1,3.2,2.0,59.0,11.3,400,200,200,100,300,350,450,400,0.6283786891476332
29.7,25.7,114.6368458615138,4.3,2.8,8.0,70.0,11.4,350,100,300,300,150,300,300,450,0.4540000134146887
34.4,29.2,0.0,6.6,2.4,8.3,75.0,11.4,300,300,100,450,250,450,150,100,0.6435558240333187
20.2,13.399999999999999,0.0,11.0,2.3,5.3,40.0,10.9,250,250,450,300,100,250,350,350,0.6163728958798521
7.1,3.7,0.0,1.1,4.2,10.0,89.0,10.8,450,350,400,100,400,350,150,300,0.5904358519334196
26.400000000000002,21.5,0.0,2.1,3.9,10.0,78.0,11.3,150,350,150,450,150,450,200,150,0.6193177130964778
21.7,17.0,18.325089084887505,1.3,2.0,9.0,80.0,11.3,400,400,450,350,400,200,150,200,0.4491590714430231
19.0,15.2,0.0,4.0,1.9,5.0,82.0,12.6,300,200,100,300,450,100,200,350,0.5960989619653918
20.8,13.6,35.15016396856955,11.3,2.3,0.5,56.0,11.4,300,400,400,250,200,400,450,150,0.44851360841874105
12.700000000000001,7.6000000000000005,0.0,8.4,3.6,3.0,67.0,10.9,200,100,450,100,250,450,150,350,0.5857921017072023
8.9,4.9,0.0,9.3,3.4,3.5,63.0,11.3,150,400,100,200,150,400,300,250,0.5705017046208776
18.6,17.2,12.265764310548736,0.0,5.9,9.8,92.0,11.3,100,150,450,300,250,450,450,450,0.44480374846884535
12.9,10.1,0.0,0.4,3.3,7.5,60.0,11.4,450,150,200,450,100,100,450,400,0.5973448461724257
15.700000000000001,11.0,0.0,9.5,3.6,2.5,52.0,11.3,450,350,450,350,150,400,100,400,0.6223757925137426
30.0,24.5,66.84084429774586,8.3,2.0,9.5,68.0,11.3,450,200,250,200,300,400,350,300,0.4616648439237336
31.0,28.099999999999998,0.0,1.1,6.3,7.5,86.0,11.3,450,150,300,350,400,100,150,150,0.6288317379501909
18.7,14.2,0.0,5.2,4.6,6.8,67.0,11.4,450,400,100,400,350,100,450,100,0.6146739628702605
32.5,26.7,21.113815638539943,10.2,2.6,9.3,71.0,11.4,150,100,150,300,200,100,300,100,0.43068279239496743
34.599999999999994,29.9,20.51010235993223,7.7,3.3,7.3,56.0,11.4,300,100,150,300,450,450,350,400,0.4726376543432476
36.0,30.5,0.0,7.3,3.5,3.3,71.0,11.3,100,250,450,350,350,450,300,150,0.6619043005369085
30.1,24.8,0.0,3.5,2.4,8.5,70.0,11.0,200,150,100,300,200,250,250,450,0.6221492681124638
